videoId,author,likes,publishedAt,text,text_new,text_new_lower,labelling
CD7-icUzsrQ,@bayuantasena-c7v,0,2025-08-30T12:27:12Z,"Dari rakyat, oleh rakyat dan utk rakyat frasa negara demokrasi dan di lindungi uu,menjamin kebebasan mengeluarkan pendapat di muka umum.","Dari rakyat, oleh rakyat dan utk rakyat frasa negara demokrasi dan di lindungi uu,menjamin kebebasan mengeluarkan pendapat di muka umum.","dari rakyat, oleh rakyat dan utk rakyat frasa negara demokrasi dan di lindungi uu,menjamin kebebasan mengeluarkan pendapat di muka umum.",2
CD7-icUzsrQ,@RendiWes,0,2025-08-30T12:26:09Z,Bubarkan DPR bubarkan,Bubarkan DPR bubarkan,bubarkan dpr bubarkan,1
CD7-icUzsrQ,@dhe_bass5913,0,2025-08-30T12:18:10Z,Bubarkan DPR,Bubarkan DPR,bubarkan dpr,1
CD7-icUzsrQ,@Andi-m6b,0,2025-08-30T12:17:03Z,Bubarkan DPR RI..,Bubarkan DPR RI.,bubarkan dpr ri.,1
CD7-icUzsrQ,@KilangaisKilang,0,2025-08-30T12:14:16Z,"Tuhan lindungilh masa,, yg turun demo mereka berhak menuntut keadilan","Tuhan lindungilh masa, yg turun demo mereka berhak menuntut keadilan","tuhan lindungilh masa, yg turun demo mereka berhak menuntut keadilan",1
CD7-icUzsrQ,@rositrosit48,0,2025-08-30T12:09:43Z,.setuju bubarkan dpr,.setuju bubarkan dpr,.setuju bubarkan dpr,1
CD7-icUzsrQ,@muhammaddarwinsiregar5619,0,2025-08-30T12:09:41Z,Warga Indonesia harus bersatu untuk memperbaiki keadaan negara,Warga Indonesia harus bersatu untuk memperbaiki keadaan negara,warga indonesia harus bersatu untuk memperbaiki keadaan negara,1
CD7-icUzsrQ,@AryaSaputra-z2u,0,2025-08-30T11:52:53Z,Bubarkan DPR dan DPRD,Bubarkan DPR dan DPRD,bubarkan dpr dan dprd,1
CD7-icUzsrQ,@gatotgatot6305,0,2025-08-30T11:47:24Z,Terima kasih temen trskan pejuangan kalian,Terima kasih temen trskan pejuangan kalian,terima kasih temen trskan pejuangan kalian,1
CD7-icUzsrQ,@ariskanzha4962,1,2025-08-30T11:47:17Z,"Hanya Keadilan murni yg lahir dari rakyat..
Bukan dari para pejabat..
Mari2 saudara sebangsa jangan pernah mundur sejengkal pun untuk menegakkan kebenaran & keadilan di negeri ini..😢",Hanya Keadilan murni yg lahir dari rakyat. Bukan dari para pejabat. Mari2 saudara sebangsa jangan pernah mundur sejengkal pun untuk menegakkan kebenaran keadilan di negeri ini.,hanya keadilan murni yg lahir dari rakyat. bukan dari para pejabat. mari2 saudara sebangsa jangan pernah mundur sejengkal pun untuk menegakkan kebenaran keadilan di negeri ini.,1
CD7-icUzsrQ,@taproji-u7o2o,0,2025-08-30T11:41:30Z,Bubarkan DPR,Bubarkan DPR,bubarkan dpr,1
CD7-icUzsrQ,@ridayudaydayu5886,0,2025-08-30T11:19:09Z,Untuk masyarakat yang ikut demo jangan lupa bawa kembang api buat di luncurkan ke siapapun yang menghalangi kita untuk menyampaikan keluhan kita,Untuk masyarakat yang ikut demo jangan lupa bawa kembang api buat di luncurkan ke siapapun yang menghalangi kita untuk menyampaikan keluhan kita,untuk masyarakat yang ikut demo jangan lupa bawa kembang api buat di luncurkan ke siapapun yang menghalangi kita untuk menyampaikan keluhan kita,1
CD7-icUzsrQ,@Criadian,1,2025-08-30T11:17:40Z,"Semoga para pejuang ke,adilan sllu di lindungi yg kuasa dlm menegakn ke,adilan","Semoga para pejuang ke,adilan sllu di lindungi yg kuasa dlm menegakn ke,adilan","semoga para pejuang ke,adilan sllu di lindungi yg kuasa dlm menegakn ke,adilan",1
CD7-icUzsrQ,@bertisipolosipolo,0,2025-08-30T11:14:45Z,Bubarkan saja DPR,Bubarkan saja DPR,bubarkan saja dpr,1
CD7-icUzsrQ,@efootballmobile3084,0,2025-08-30T11:12:33Z,"Gak guna ada DPR juga,,,mending gubarkan saja...dipilih oleh rakyat,malah nindas rakyat...","Gak guna ada DPR juga,mending gubarkan saja.dipilih oleh rakyat,malah nindas rakyat.","gak guna ada dpr juga,mending gubarkan saja.dipilih oleh rakyat,malah nindas rakyat.",1
CD7-icUzsrQ,@DeniAtin,0,2025-08-30T11:11:46Z,"DPR GA USAH DI BUBUARKAN, GANTI SEMUA PEJABAT YG DPR YG SEKARANG","DPR GA USAH DI BUBUARKAN, GANTI SEMUA PEJABAT YG DPR YG SEKARANG","dpr ga usah di bubuarkan, ganti semua pejabat yg dpr yg sekarang",1
CD7-icUzsrQ,@jawirjawer696,0,2025-08-30T11:08:47Z,BUBARKAN DPR HUKUM MATI KOROPTOR BUBARKAN POLISI BUBARKAN BRIMOB MEREKA SEMUA BEBAN NEGARA BEBAN MASARAKAT MEREKA SEMUA SAMPAH NEGARA MEREKA SEMUA SAMPAH MASARAKAT. SERAHKAN SEMUA PADA TNI KARENA TNI LEBIH MERAKYAT TNI LEBIH BERMASRAKAT,BUBARKAN DPR HUKUM MATI KOROPTOR BUBARKAN POLISI BUBARKAN BRIMOB MEREKA SEMUA BEBAN NEGARA BEBAN MASARAKAT MEREKA SEMUA SAMPAH NEGARA MEREKA SEMUA SAMPAH MASARAKAT. SERAHKAN SEMUA PADA TNI KARENA TNI LEBIH MERAKYAT TNI LEBIH BERMASRAKAT,bubarkan dpr hukum mati koroptor bubarkan polisi bubarkan brimob mereka semua beban negara beban masarakat mereka semua sampah negara mereka semua sampah masarakat. serahkan semua pada tni karena tni lebih merakyat tni lebih bermasrakat,1
CD7-icUzsrQ,@rynondauofficial,0,2025-08-30T11:04:36Z,Bubarkan DPR 🎉,Bubarkan DPR,bubarkan dpr,1
CD7-icUzsrQ,@Rahmad5758-p9u,0,2025-08-30T10:52:26Z,Buparkan DPR di situ kuruptor bersarang,Buparkan DPR di situ kuruptor bersarang,buparkan dpr di situ kuruptor bersarang,1
CD7-icUzsrQ,@siswanto2460,0,2025-08-30T10:52:24Z,Hancurkan DPR buang semua pegawae DPR termasuk puan Maharani.... Buang ganti yg baru ....,Hancurkan DPR buang semua pegawae DPR termasuk puan Maharani. Buang ganti yg baru .,hancurkan dpr buang semua pegawae dpr termasuk puan maharani. buang ganti yg baru .,1
CD7-icUzsrQ,@tididi-y6k,0,2025-08-30T10:51:46Z,Kuncinya dari ketua dpr seandainya di sahkan undang undang perampasan aset pasti aman,Kuncinya dari ketua dpr seandainya di sahkan undang undang perampasan aset pasti aman,kuncinya dari ketua dpr seandainya di sahkan undang undang perampasan aset pasti aman,2
CD7-icUzsrQ,@chantychu9607,0,2025-08-30T10:51:18Z,bubarkan DPR Dan hukuman mati koruptor serta sita semua asetnya kita lawan ketidak adilan,bubarkan DPR Dan hukuman mati koruptor serta sita semua asetnya kita lawan ketidak adilan,bubarkan dpr dan hukuman mati koruptor serta sita semua asetnya kita lawan ketidak adilan,1
CD7-icUzsrQ,@adieeadie1486,0,2025-08-30T10:50:37Z,Seharusnya ada revolusi besar besaran di DPR ma polisi,Seharusnya ada revolusi besar besaran di DPR ma polisi,seharusnya ada revolusi besar besaran di dpr ma polisi,2
CD7-icUzsrQ,@bahaudin7427,0,2025-08-30T10:47:18Z,Bubarkan dpr,Bubarkan dpr,bubarkan dpr,1
CD7-icUzsrQ,@IyahIyah-v3f,0,2025-08-30T10:42:42Z,bubar kan DPR saya setuju pengisap darah rakyat,bubar kan DPR saya setuju pengisap darah rakyat,bubar kan dpr saya setuju pengisap darah rakyat,1
CD7-icUzsrQ,@IanAli-e6j,0,2025-08-30T10:37:24Z,Bubarkan dpr lanjut bubarkan polisi,Bubarkan dpr lanjut bubarkan polisi,bubarkan dpr lanjut bubarkan polisi,1
CD7-icUzsrQ,@IgoNurul,0,2025-08-30T10:34:49Z,"Smoga sodara"" yang lgi minta keadlilan senentiasa dalam lindungan allah swt",Smoga sodara yang lgi minta keadlilan senentiasa dalam lindungan allah swt,smoga sodara yang lgi minta keadlilan senentiasa dalam lindungan allah swt,1
CD7-icUzsrQ,@muhammadristianto9728,0,2025-08-30T10:26:18Z,"DPR RI HARUS BUBAR ADALAH HARGA MATI DAN TIDAK ADA HARGA TAWAR, HANCURKAN GEDUNG DPR RI DI SENAYAN JAKARTA SARANG TIKUS BERDASI BERSAFARI YANG SUKA MAKAN UANG 💰 HARAM ADALAH SUATU KEWAJIBAN BAGI SELURUH RAKYAT SUKU BANGSA INDONESIA 🇮🇩 , tutup segera jalur pelarian TIKUS BERDASI BERSAFARI YANG SUKA MAKAN UANG 💰 HARAM ke SINGAPURA 🇸🇬 dan AUSTRALIA 🇦🇺 ""Rakyat merdeka bila ""GANTUNG KORUPTOR DI TENGAH KOTA ""","DPR RI HARUS BUBAR ADALAH HARGA MATI DAN TIDAK ADA HARGA TAWAR, HANCURKAN GEDUNG DPR RI DI SENAYAN JAKARTA SARANG TIKUS BERDASI BERSAFARI YANG SUKA MAKAN UANG HARAM ADALAH SUATU KEWAJIBAN BAGI SELURUH RAKYAT SUKU BANGSA INDONESIA , tutup segera jalur pelarian TIKUS BERDASI BERSAFARI YANG SUKA MAKAN UANG HARAM ke SINGAPURA dan AUSTRALIA Rakyat merdeka bila GANTUNG KORUPTOR DI TENGAH KOTA","dpr ri harus bubar adalah harga mati dan tidak ada harga tawar, hancurkan gedung dpr ri di senayan jakarta sarang tikus berdasi bersafari yang suka makan uang haram adalah suatu kewajiban bagi seluruh rakyat suku bangsa indonesia , tutup segera jalur pelarian tikus berdasi bersafari yang suka makan uang haram ke singapura dan australia rakyat merdeka bila gantung koruptor di tengah kota",1
CD7-icUzsrQ,@fernandosibarani9105,0,2025-08-30T10:25:21Z,Bubarkan DPR dan copot Kapolri,Bubarkan DPR dan copot Kapolri,bubarkan dpr dan copot kapolri,1
CD7-icUzsrQ,@bhskedua,0,2025-08-30T10:25:08Z,"AYO SELURUH RAKYAT INDONESIA KITA BERSATU UTK MEMBUBARKAN DPR, YG AROGAN DAN DOYAN MENG HAMBUR2 KAN UANG NEGARA. MEREKA TDK ADA MANFAAT UTK BANGSA DAN NEGARA. DPR HANYA BEBAN BERAT YG HARUS KITA DAN NEGARA PIKUL BERSAMA, SEMENTARA MANFAATNYA NOL BESAR. BUBARKAN DPR!!!1- DPR BUBAR. 2- DPR BEBAN UTK NEGARA DAN RAKYAT.  3- DPR TDK ADA MANFAAT UTK RAKYAT DAN NEGARA. 4- DPR TIDAK TERBUKTI MEWAKILI SUARA RAKYAT YG SEHARUSNYA. DPR HARUS DITIADAKAN, KARENA DPR TDK BERGUNA SAMA SEKALI, TIDAK PERNAH MEMIKIRKAN RAKYAT YG MEMBERI MEREKA AMANAH. DPR HANYA JADI BEBAN RAKYAT DAN NEGARA😮😮😮DISGUSTING 🤢 Ya Allah, berkati perjuangan kami dgn bubarnya dpr. dpr  sdh mengkhianati rakyat yg memilihnya. Mereka bersuka ria dgn uang yg di pungut dari hasil keringat rakyat, tanpa memperdulikan derita rakyat. dpr  hanya beban buat negara dsn rakyat. dpr tdk bermanfaat sama sekali, baik utk rakyat maupun negara, jadi dpr pantas di hapus hingga lenyap😮😮😮menjijikkan se x mereka","AYO SELURUH RAKYAT INDONESIA KITA BERSATU UTK MEMBUBARKAN DPR, YG AROGAN DAN DOYAN MENG HAMBUR2 KAN UANG NEGARA. MEREKA TDK ADA MANFAAT UTK BANGSA DAN NEGARA. DPR HANYA BEBAN BERAT YG HARUS KITA DAN NEGARA PIKUL BERSAMA, SEMENTARA MANFAATNYA NOL BESAR. BUBARKAN DPR!1 DPR BUBAR. 2 DPR BEBAN UTK NEGARA DAN RAKYAT. 3 DPR TDK ADA MANFAAT UTK RAKYAT DAN NEGARA. 4 DPR TIDAK TERBUKTI MEWAKILI SUARA RAKYAT YG SEHARUSNYA. DPR HARUS DITIADAKAN, KARENA DPR TDK BERGUNA SAMA SEKALI, TIDAK PERNAH MEMIKIRKAN RAKYAT YG MEMBERI MEREKA AMANAH. DPR HANYA JADI BEBAN RAKYAT DAN NEGARADISGUSTING Ya Allah, berkati perjuangan kami dgn bubarnya dpr. dpr sdh mengkhianati rakyat yg memilihnya. Mereka bersuka ria dgn uang yg di pungut dari hasil keringat rakyat, tanpa memperdulikan derita rakyat. dpr hanya beban buat negara dsn rakyat. dpr tdk bermanfaat sama sekali, baik utk rakyat maupun negara, jadi dpr pantas di hapus hingga lenyapmenjijikkan se x mereka","ayo seluruh rakyat indonesia kita bersatu utk membubarkan dpr, yg arogan dan doyan meng hambur2 kan uang negara. mereka tdk ada manfaat utk bangsa dan negara. dpr hanya beban berat yg harus kita dan negara pikul bersama, sementara manfaatnya nol besar. bubarkan dpr!1 dpr bubar. 2 dpr beban utk negara dan rakyat. 3 dpr tdk ada manfaat utk rakyat dan negara. 4 dpr tidak terbukti mewakili suara rakyat yg seharusnya. dpr harus ditiadakan, karena dpr tdk berguna sama sekali, tidak pernah memikirkan rakyat yg memberi mereka amanah. dpr hanya jadi beban rakyat dan negaradisgusting ya allah, berkati perjuangan kami dgn bubarnya dpr. dpr sdh mengkhianati rakyat yg memilihnya. mereka bersuka ria dgn uang yg di pungut dari hasil keringat rakyat, tanpa memperdulikan derita rakyat. dpr hanya beban buat negara dsn rakyat. dpr tdk bermanfaat sama sekali, baik utk rakyat maupun negara, jadi dpr pantas di hapus hingga lenyapmenjijikkan se x mereka",1
CD7-icUzsrQ,@DuniaPopuler-r1w,0,2025-08-30T10:25:05Z,Ayo.. bubarkan saja DPR,Ayo. bubarkan saja DPR,ayo. bubarkan saja dpr,1
CD7-icUzsrQ,@RiYanto-hs2uo,0,2025-08-30T10:23:02Z,"Bubarkan DPR ngga ada guna ,benar sx apa yang telah di katakan almarhum presiden gudur","Bubarkan DPR ngga ada guna ,benar sx apa yang telah di katakan almarhum presiden gudur","bubarkan dpr ngga ada guna ,benar sx apa yang telah di katakan almarhum presiden gudur",1
CD7-icUzsrQ,@MrDunk1988,0,2025-08-30T10:07:49Z,Aq jadi pingin ikut turun demo lagi kayak masa remaja..gemes ngelihat aparat nih..,Aq jadi pingin ikut turun demo lagi kayak masa remaja.gemes ngelihat aparat nih.,aq jadi pingin ikut turun demo lagi kayak masa remaja.gemes ngelihat aparat nih.,1
CD7-icUzsrQ,@myname2511,0,2025-08-30T10:06:48Z,"bubarkan DPR, sita semua hartanya, kembalikan bagikan ke rakyat miskin.....","bubarkan DPR, sita semua hartanya, kembalikan bagikan ke rakyat miskin.","bubarkan dpr, sita semua hartanya, kembalikan bagikan ke rakyat miskin.",1
CD7-icUzsrQ,@MuhammadAzzukruf,0,2025-08-30T10:02:34Z,"Berapa hari pemerintah berjanji untuk pengesahan uu perampasan aset,pembubaran depr dan penangkapan para koruptor dan mengeksekusi koruptor itu
Klo sesudah tenggang waktu yg ditentukan belum juga ada kenyataan maka kita bikin dwmo yg lebih besar dan menggenaskan","Berapa hari pemerintah berjanji untuk pengesahan uu perampasan aset,pembubaran depr dan penangkapan para koruptor dan mengeksekusi koruptor itu Klo sesudah tenggang waktu yg ditentukan belum juga ada kenyataan maka kita bikin dwmo yg lebih besar dan menggenaskan","berapa hari pemerintah berjanji untuk pengesahan uu perampasan aset,pembubaran depr dan penangkapan para koruptor dan mengeksekusi koruptor itu klo sesudah tenggang waktu yg ditentukan belum juga ada kenyataan maka kita bikin dwmo yg lebih besar dan menggenaskan",1
CD7-icUzsrQ,@PINK-69,0,2025-08-30T10:00:26Z,Kalau DPR engga mau bubar engga usah lagi bayar pajak.,Kalau DPR engga mau bubar engga usah lagi bayar pajak.,kalau dpr engga mau bubar engga usah lagi bayar pajak.,1
CD7-icUzsrQ,@widsshinigami,0,2025-08-30T09:59:23Z,"Kami Sebagai Rakyat Menginginkan  Pengesahan:
1. Hukuman Mati Untuk Koruptor!
2. Perampasan Aset Koruptor!",Kami Sebagai Rakyat Menginginkan Pengesahan 1. Hukuman Mati Untuk Koruptor! 2. Perampasan Aset Koruptor!,kami sebagai rakyat menginginkan pengesahan 1. hukuman mati untuk koruptor! 2. perampasan aset koruptor!,1
CD7-icUzsrQ,@samen_wadung,0,2025-08-30T09:56:52Z,"BIAR DI LANJUTKAN MENYENGSARAKAN RAKYAT.  2025 INDONESIA BUBAR..... 

PILIH DPR BUBAR ATAU INDONESIA BUBAR ???

TINGGAL SAH KAN UU PERAMPASAN ASET DAN HUKUM MATI KORUPTOR AJA SULIT. 😂😂

APA KARNA 99% PEJABAT NEGARA KORUPTOR ??",BIAR DI LANJUTKAN MENYENGSARAKAN RAKYAT. 2025 INDONESIA BUBAR. PILIH DPR BUBAR ATAU INDONESIA BUBAR ? TINGGAL SAH KAN UU PERAMPASAN ASET DAN HUKUM MATI KORUPTOR AJA SULIT. APA KARNA 99 PEJABAT NEGARA KORUPTOR ?,biar di lanjutkan menyengsarakan rakyat. 2025 indonesia bubar. pilih dpr bubar atau indonesia bubar ? tinggal sah kan uu perampasan aset dan hukum mati koruptor aja sulit. apa karna 99 pejabat negara koruptor ?,1
CD7-icUzsrQ,@suyantosri3826,0,2025-08-30T09:55:59Z,DPR harus bertangung jawab,DPR harus bertangung jawab,dpr harus bertangung jawab,2
CD7-icUzsrQ,@bonasitoli5074,0,2025-08-30T09:52:48Z,buat miskin koruptor ..hukum pancung .. percuma omon omon jika cuma intro intro...,buat miskin koruptor .hukum pancung . percuma omon omon jika cuma intro intro.,buat miskin koruptor .hukum pancung . percuma omon omon jika cuma intro intro.,2
CD7-icUzsrQ,@Hariyanto-hr7yf,0,2025-08-30T09:50:23Z,"Tak ada reaksi jika tidak ada aksi. Tak ada asap jika tak ada api. Semua itu bermula dari anggota DPR nya sendiri yg menyepelekan rakyat, merendahkan rakyat. Kemarahan rakyat itu wajar, dan kalopun terjadi hal2 yg anarkis itu sudah diluar kuasa siapapun. Namanya kerumunan massa jika sudah ada penyulut api nya maka akan berkobar lah menjadi lebih besar.

Harusnya DPR wellcome aja buka gerbangnya atau terima perwakilan dari massa yang demo ajak diskusi dan terima tuntutan dari pendemo. Kelar urusan ga akan sampai berlarut-larut.","Tak ada reaksi jika tidak ada aksi. Tak ada asap jika tak ada api. Semua itu bermula dari anggota DPR nya sendiri yg menyepelekan rakyat, merendahkan rakyat. Kemarahan rakyat itu wajar, dan kalopun terjadi hal2 yg anarkis itu sudah diluar kuasa siapapun. Namanya kerumunan massa jika sudah ada penyulut api nya maka akan berkobar lah menjadi lebih besar. Harusnya DPR wellcome aja buka gerbangnya atau terima perwakilan dari massa yang demo ajak diskusi dan terima tuntutan dari pendemo. Kelar urusan ga akan sampai berlarut larut.","tak ada reaksi jika tidak ada aksi. tak ada asap jika tak ada api. semua itu bermula dari anggota dpr nya sendiri yg menyepelekan rakyat, merendahkan rakyat. kemarahan rakyat itu wajar, dan kalopun terjadi hal2 yg anarkis itu sudah diluar kuasa siapapun. namanya kerumunan massa jika sudah ada penyulut api nya maka akan berkobar lah menjadi lebih besar. harusnya dpr wellcome aja buka gerbangnya atau terima perwakilan dari massa yang demo ajak diskusi dan terima tuntutan dari pendemo. kelar urusan ga akan sampai berlarut larut.",2
CD7-icUzsrQ,@hudamufid5429,0,2025-08-30T09:48:53Z,Semoga para pendemo dalam lindungan Allah,Semoga para pendemo dalam lindungan Allah,semoga para pendemo dalam lindungan allah,2
CD7-icUzsrQ,@SitiKhoiriyah-s2w,0,2025-08-30T09:48:34Z,"Rakyat kehidupan menyedihkan, bingung usaha apa dilakukan dan cari pekerjaan susah, tuntutan pajak mencekik. Aspirasi rakyat tak di dengar misalnya UU perampasan asset negara tujuannya menormalkan keuangan negara.","Rakyat kehidupan menyedihkan, bingung usaha apa dilakukan dan cari pekerjaan susah, tuntutan pajak mencekik. Aspirasi rakyat tak di dengar misalnya UU perampasan asset negara tujuannya menormalkan keuangan negara.","rakyat kehidupan menyedihkan, bingung usaha apa dilakukan dan cari pekerjaan susah, tuntutan pajak mencekik. aspirasi rakyat tak di dengar misalnya uu perampasan asset negara tujuannya menormalkan keuangan negara.",2
CD7-icUzsrQ,@djokolasmono4524,0,2025-08-30T09:48:06Z,Tetap ibu puan hrs tanggung jawab sbb gaji rantastis juga rapot anggota DPR merah ...coba UU rampas aset pelaku korupsi disahkan dan gaji dan tunjangan DPR direvisi lagi...mkin demo tak berlanjut...kluarkan anggota dr artis yg gak pro rakyat melalui Paw anggota...sbb ulah mulut dan akhlak TDK mencerminkan dewan perwakilan rakyat,Tetap ibu puan hrs tanggung jawab sbb gaji rantastis juga rapot anggota DPR merah .coba UU rampas aset pelaku korupsi disahkan dan gaji dan tunjangan DPR direvisi lagi.mkin demo tak berlanjut.kluarkan anggota dr artis yg gak pro rakyat melalui Paw anggota.sbb ulah mulut dan akhlak TDK mencerminkan dewan perwakilan rakyat,tetap ibu puan hrs tanggung jawab sbb gaji rantastis juga rapot anggota dpr merah .coba uu rampas aset pelaku korupsi disahkan dan gaji dan tunjangan dpr direvisi lagi.mkin demo tak berlanjut.kluarkan anggota dr artis yg gak pro rakyat melalui paw anggota.sbb ulah mulut dan akhlak tdk mencerminkan dewan perwakilan rakyat,2
CD7-icUzsrQ,@gunawanhaw1365,0,2025-08-30T09:46:22Z,Bubarkan DPR,Bubarkan DPR,bubarkan dpr,1
CD7-icUzsrQ,@SUUDI-e7o,0,2025-08-30T09:46:09Z,"Kalau pejabat benar gak mungkin rakyat ngamuk, wakil rakyat seharusnya tahu rakyat, tidak menjadi penjajah rakyat","Kalau pejabat benar gak mungkin rakyat ngamuk, wakil rakyat seharusnya tahu rakyat, tidak menjadi penjajah rakyat","kalau pejabat benar gak mungkin rakyat ngamuk, wakil rakyat seharusnya tahu rakyat, tidak menjadi penjajah rakyat",2
CD7-icUzsrQ,@JainiKacung,0,2025-08-30T09:46:00Z,Dpr harus gubar..,Dpr harus gubar.,dpr harus gubar.,1
CD7-icUzsrQ,@heryray1673,0,2025-08-30T09:42:39Z,"Biang kerok rusaknya reformasi di mulai dgn banyaknya partai politik dan banyaknya anggota dewan.soalnya anggota dewan harus setor uang ke partai dan ujung2nya anggota dewan korupsi membabi buta.oleh sebab itu bubarkan/perkecil partai politik 3 atau 5 partai saja demi efesiensi anggaran negara dan seharusnya anggota DPR di gaji seperti PNS tdk lebih dari 10jt/bulan.
UU perampasan aset dan hukuman mati bagi para koruptor harus di jalankan.
Hapus jg sistem pajak bumi dan bangunan (PBB) karena itu adl sistem pajak dari jaman VOC.",Biang kerok rusaknya reformasi di mulai dgn banyaknya partai politik dan banyaknya anggota dewan.soalnya anggota dewan harus setor uang ke partai dan ujung2nya anggota dewan korupsi membabi buta.oleh sebab itu bubarkan perkecil partai politik 3 atau 5 partai saja demi efesiensi anggaran negara dan seharusnya anggota DPR di gaji seperti PNS tdk lebih dari 10jt bulan. UU perampasan aset dan hukuman mati bagi para koruptor harus di jalankan. Hapus jg sistem pajak bumi dan bangunan PBB karena itu adl sistem pajak dari jaman VOC.,biang kerok rusaknya reformasi di mulai dgn banyaknya partai politik dan banyaknya anggota dewan.soalnya anggota dewan harus setor uang ke partai dan ujung2nya anggota dewan korupsi membabi buta.oleh sebab itu bubarkan perkecil partai politik 3 atau 5 partai saja demi efesiensi anggaran negara dan seharusnya anggota dpr di gaji seperti pns tdk lebih dari 10jt bulan. uu perampasan aset dan hukuman mati bagi para koruptor harus di jalankan. hapus jg sistem pajak bumi dan bangunan pbb karena itu adl sistem pajak dari jaman voc.,1
CD7-icUzsrQ,@andremia1662,0,2025-08-30T09:39:38Z,"Hancurkan pejabat yg korup..bakar rumahnya,,miskinkan keluarga nya..biar tau rasanya JD orang miskin..banyak omong kerja nol..cuma jd sampah negara.. selalu mencekik rakyat...ayo masyarakat Indonesia bersatu padu perangi para tikus2 negara...para pemuda dijual ke Kamboja..mau cari kerja hrs nyogok..pengin duit banyak ngrampok rakyat..naudzu billahi MINDZALIK","Hancurkan pejabat yg korup.bakar rumahnya,miskinkan keluarga nya.biar tau rasanya JD orang miskin.banyak omong kerja nol.cuma jd sampah negara. selalu mencekik rakyat.ayo masyarakat Indonesia bersatu padu perangi para tikus2 negara.para pemuda dijual ke Kamboja.mau cari kerja hrs nyogok.pengin duit banyak ngrampok rakyat.naudzu billahi MINDZALIK","hancurkan pejabat yg korup.bakar rumahnya,miskinkan keluarga nya.biar tau rasanya jd orang miskin.banyak omong kerja nol.cuma jd sampah negara. selalu mencekik rakyat.ayo masyarakat indonesia bersatu padu perangi para tikus2 negara.para pemuda dijual ke kamboja.mau cari kerja hrs nyogok.pengin duit banyak ngrampok rakyat.naudzu billahi mindzalik",1
CD7-icUzsrQ,@MisranMisran-jz8ri,10,2025-08-30T09:34:14Z,"Jangan berhenti sebelum tuntutan warga terpenuhi,ayo rakyat Indonesia bisa💪👍","Jangan berhenti sebelum tuntutan warga terpenuhi,ayo rakyat Indonesia bisa","jangan berhenti sebelum tuntutan warga terpenuhi,ayo rakyat indonesia bisa",1
CD7-icUzsrQ,@RizkyRizky-wo7xs,0,2025-08-30T09:34:05Z,"maju terus wahai para saudaraku demi menuntut keadilan,dan jangan percaya pada tipuan mulut manis para pejabat korup,itu 👹","maju terus wahai para saudaraku demi menuntut keadilan,dan jangan percaya pada tipuan mulut manis para pejabat korup,itu","maju terus wahai para saudaraku demi menuntut keadilan,dan jangan percaya pada tipuan mulut manis para pejabat korup,itu",1
CD7-icUzsrQ,@ytwarga,0,2025-08-30T09:33:34Z,BUBARKAN DPR ☠️ titik.,BUBARKAN DPR titik.,bubarkan dpr titik.,1
CD7-icUzsrQ,@PakWasis-b8g,0,2025-08-30T09:32:51Z,Kalau tidak mau mengesahkan UU Perampasan aset koruptor bubarkan aja DPR,Kalau tidak mau mengesahkan UU Perampasan aset koruptor bubarkan aja DPR,kalau tidak mau mengesahkan uu perampasan aset koruptor bubarkan aja dpr,1
CD7-icUzsrQ,@encurmansur9643,0,2025-08-30T09:32:35Z,Ini gara2 DPR tidak becus melihat situasi kondisi rakyat menjerit,Ini gara2 DPR tidak becus melihat situasi kondisi rakyat menjerit,ini gara2 dpr tidak becus melihat situasi kondisi rakyat menjerit,2
CD7-icUzsrQ,@BiNenah-lt5dd,0,2025-08-30T09:30:34Z,Bubarkan dpr,Bubarkan dpr,bubarkan dpr,1
CD7-icUzsrQ,@dyahpratiwi7198,0,2025-08-30T09:29:52Z,Rakyat bersatu gempur Dpr,Rakyat bersatu gempur Dpr,rakyat bersatu gempur dpr,1
CD7-icUzsrQ,@rosilestari4810,0,2025-08-30T09:29:09Z,Bubarkan dpr,Bubarkan dpr,bubarkan dpr,1
CD7-icUzsrQ,@yantojangkung5952,0,2025-08-30T09:29:02Z,Matinya demokrasi negeri ini 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,Matinya demokrasi negeri ini,matinya demokrasi negeri ini,2
CD7-icUzsrQ,@dyahpratiwi7198,0,2025-08-30T09:27:19Z,DPR bubar,DPR bubar,dpr bubar,1
